Event #,Cell_ID,label,Tile_row,Tile_col,centroid-0,centroid-1,mean_intensity_PD-1_nuc,mean_intensity_PD-1_cell,Global_y,Global_x,mean_intensity_PD-L1_nuc,mean_intensity_PD-L1_cell,mean_intensity_CD68_nuc,mean_intensity_CD68_cell,mean_intensity_CD3_nuc,mean_intensity_CD3_cell,mean_intensity_FoxP3_nuc,mean_intensity_FoxP3_cell,mean_intensity_Iba-1_nuc,mean_intensity_Iba-1_cell,mean_intensity_CD8_nuc,mean_intensity_CD8_cell,mean_intensity_CD4_nuc,mean_intensity_CD4_cell
211,2876,2395,1,1,21.77922058,937.7727051,8.454545021,8.618104935,2069.779297,2985.772705,5.33766222,5.520509243,47.40909195,18.1456852,4.045454502,3.659122944,3.610389709,2.53041029,44.3571434,16.38472366,8.837662697,4.517680168,9.402597427,5.363507748
212,2936,2455,1,1,1260.963013,1208.429688,14.08888912,10.69614124,3308.962891,3256.429688,4.488888741,5.360128403,18.10370445,10.30385876,0.555555582,2.572347164,1.933333278,2.106109381,51.52592468,20.58038521,10.08148193,5.633440495,15.1703701,8.749196053
213,2957,2476,1,1,850.4248657,785.2614136,7.915032864,9.274971962,2898.424805,2833.261475,13.0718956,7.415263653,21,15.04377079,2.908496618,3.630751848,2.339869261,2.85185194,82.64705658,39.69809341,13.97385597,8.813692093,10.02614403,9.035914421
214,2973,2492,1,1,1781.867798,715.4793091,11.06611538,8.464097977,3829.867676,2763.479248,9.3801651,5.52364254,54.80991745,32.12259293,7.256198406,4.824868679,2.338842869,2.833625317,47.91735458,37.20665359,9.173553467,7.767075539,21.1404953,38.20665359
215,3007,2526,1,1,1899.555908,891.8135376,5.444067955,5.992115498,3947.555908,2939.813477,2.369491577,2.981603146,32.2305069,21.27069664,2.088135481,1.95269382,0.745762706,1.538764834,47.91186523,33.05519104,7.857626915,7.842312813,13.2305088,13.60315418
216,3012,2531,1,1,322.8988037,438.6607056,6.988095284,7.550425053,2370.898926,2486.660645,7.535714149,7.133657455,24.36904716,14.3791008,0.571428597,2.686512709,1.65476191,2.349939346,35.56547546,17.53827477,6.428571224,4.285540581,8.154762268,7.699878693
217,3019,2538,1,1,478.7215881,979.1761475,6.5,8.456140518,2526.72168,3027.176025,17.10795403,9.459649086,12.85795498,7.367251396,3.017045498,2.899415255,1.840909123,2.001169682,84.09091187,34.80467987,8.795454979,6.285379887,3.943181753,3.369590759
218,3020,2539,1,1,1068.732422,1272.063354,12.83802795,8.734591484,3116.732422,3320.063477,13.98591518,8.686792374,19.11971855,12.47169781,0.464788735,2.558490515,0.908450723,1.67672956,30.14084435,20.7962265,6.063380241,4.889307976,9.76056385,8.091823578
219,3051,2570,1,1,1743.666626,793.3666382,9.358333588,10.68031216,3791.666748,2841.366699,8.016666412,7.38596487,9.716666222,17.9805069,3.950000048,4.257309914,1.066666722,2.84015584,100.4250031,87.23001862,17.20000076,17.13060379,15.01666641,16.19103241
220,3069,2588,1,1,560.0891113,1315.930664,8.554455757,7.555393696,2608.089111,3363.930664,10.7227726,5.615160465,10.25742531,4.415452003,3.049504995,2.157434464,0.841584146,1.086005807,114.7425766,35.83819199,17.02970314,6.714285851,7.415841579,3.867347002
221,3078,2597,1,1,1048.018921,1201.905273,12.40758324,9.546272278,3096.019043,3249.905273,14.47867298,10.00642681,22.05687141,16.9678669,3.194312811,2.983290434,2.976303339,2.530848265,125.2511826,60.76092529,19.11848259,10.75706959,21.44075775,14.63367653
222,3079,2598,1,1,1170.271973,1580.605225,19.22806931,12.50537682,3218.271973,3628.605225,9.614034653,6.248847961,13.22807026,8.016897202,0.710526288,1.37019968,2.34210515,2.116743565,15.34210491,18.73732758,12.02631569,16.02457809,28.7543869,15.7987709
223,3095,2614,1,1,1371.081787,187.8176117,14.679245,13.04599667,3419.081787,2235.817627,8.339622498,6.238501072,33.43396378,32.2521286,3.698113203,6.413969517,1.855345964,3.836456537,117.64151,66.77853394,11.40880489,9.448040962,12.52830219,13.8109026
224,3103,2622,1,1,1060.325195,885.9512329,7.317073345,7.9648242,3108.325195,2933.951172,13.06504059,6.874372005,15.05691051,11.10887814,0.756097555,2.293132305,0.983739853,1.541038513,37.91056824,16.09882736,7.658536434,4.452261448,7.51219511,5.167504311
225,3112,2631,1,1,942.0254517,755.9152832,7.237287998,7.835659027,2990.025391,2803.915283,10.5,6.223255634,34.34745789,19.4186039,3.076271296,3.516278982,2.262711763,2.589147329,28.94915199,19.59224892,6.94915247,5.748836994,5.711864471,5.155038834
226,3123,2642,1,1,1878.415649,1029.981934,7.873494148,6.082382679,3926.415771,3077.981934,5.439759254,2.567807436,28.68072319,17.44106483,2.421686649,1.46641314,1.210843325,1.105196476,76.12650299,31.59188843,12.8132534,6.70342207,22.27108383,21.02915001
227,3130,2649,1,1,2031.218506,1630.461182,9.03398037,8.653845787,4079.218506,3678.461182,3.466019392,3.944906473,25.6601944,17.61954308,5.859223366,3.402287006,2.228155375,2.327442884,104.4466019,47.07276535,15.7427187,9.676714897,13.5728159,10.82120609
228,3134,2653,1,1,371.1145935,469.6458435,9.083333015,12.5278635,2419.114502,2517.645752,5.229166508,5.969040394,29.66666603,16.83746147,1.104166627,3.120743036,3.489583254,2.473684311,14.32291698,6.628482819,4.875,3.28792572,5.177083492,4.900928974
229,3139,2658,1,1,1148.810791,496.3513489,6.108108044,6.690000057,3196.810791,2544.351318,3.900900841,4.641250134,51.77477646,20.61124992,4.279279232,4.546249866,3.693693638,3.42750001,68.12612915,40.88375092,11.63063049,8.453749657,5.927927971,4.385000229
230,3149,2668,1,1,683.2892456,1117.45459,6.528925419,8.695393562,2731.289307,3165.45459,8.123967171,6.734026909,44.36363602,26.91381836,5.15702486,6.689450264,3.115702391,3.635958433,45.73553848,38.15453339,8.727272987,8.35809803,10.19008255,10.0118866
231,3158,2677,1,1,662.4402466,1164.025146,7.031446457,8.790592194,2710.440186,3212.025146,9.647798538,6.749620438,46.54716873,33.33839035,7.698113441,4.371775627,1.113207579,2.353565931,83.30817413,57.60849762,9.729559898,8.63429451,8.962264061,9.165402412
232,3163,2682,1,1,575.4198608,959.2213745,9.732824326,12.76153851,2623.419922,3007.221436,10.87786293,9.649999619,11.38167953,13.13076878,0.847328246,3.109615326,0.946564913,2.588461637,78.12976837,61.05577087,16.16030502,14.41346169,5.992366314,6.896153927
233,3174,2693,1,1,824.5603638,640.9224243,6.724137783,7.612192154,2872.560303,2688.922363,5.603448391,5.316472054,10.14655209,10.8417635,0.896551728,3.055771828,0.974137902,2.346303463,67.45689392,29.86770439,11.84482765,6.723735332,7.568965435,6.569390297
234,3175,2694,1,1,1825.722168,977.3555298,7.583333492,6.940869331,3873.722168,3025.355469,5.705555439,3.537391186,21.35555649,31.76347733,1.622222185,1.80695653,0.572222233,1.655652165,35.16110992,38.6713028,7.24444437,7.726956367,24.13888931,36.68347931
235,3191,2710,1,1,424.5,1181.119995,8.760000229,8.92906189,2472.5,3229.120117,7.49333334,5.94164753,65.51333618,31.12585831,3.686666727,4.195652008,2.546666622,2.759725332,49.74666595,30.5972538,8.380000114,5.662471294,1.226666689,1.741418719
236,3224,2743,1,1,1392.088501,837.161438,12.203125,10.32969475,3440.088623,2885.161377,8.020833015,6.276200771,18.875,20.58515358,1.708333373,2.97270751,2.317708254,2.665938854,159.6614532,94.48362732,17.31770897,13.83733654,21.23958397,17.45087242
237,3238,2757,1,1,943.4185181,1094.581543,10.008811,8.166023254,2991.418457,3142.581543,10.42731285,7.319176197,21.98237801,16.89317894,1.938326001,3.142857075,1.242290735,1.736164689,32.44493484,18.81338501,6.497797489,4.879021645,3.392070532,3.205920219
238,3245,2764,1,1,905.3722534,245.8394165,12.13138676,7.898611069,2953.372314,2293.839355,13.6934309,7.00555563,32.74452591,12.08472252,3.562043905,3.05694437,2.459854126,2.049999952,83.09488678,41.4944458,2.62043786,4.125,0.708029211,0.9375
239,3246,2765,1,1,959.5275879,1463.393677,13.29921246,10.09103298,3007.527588,3511.393799,13.0629921,6.683423996,16.37795258,11.13722801,0.259842515,2.0625,1.527559042,1.741847873,73.80314636,34.55570602,19.44094467,10.11684799,14.59842491,10.691576
240,3257,2776,1,1,1064,361.2000122,11.77272701,11.5405407,3112,2409.199951,7.027272701,5.89703989,30.20000076,27.21106911,2.909090996,4.902187824,5,3.742599726,86.78181458,48.15186691,11.81818199,7.92020607,10.64545441,9.44658947
241,3289,2808,1,1,637.1818237,200.3535309,21.79797935,20.59183693,2685.181885,2248.353516,4.383838177,3.41428566,16.4141407,11.22449017,0.595959604,1.230612278,1.363636374,1.455102086,38.20201874,13.80816364,11.37373734,5.830612183,12.38383865,8.093877792
242,3327,2846,1,1,1878.145508,918.4000244,3.036363602,3.924812078,3926.145508,2966.399902,0.863636374,1.389473677,28.89999962,17.62706757,4.890909195,1.830075145,0.481818169,0.956390977,28.20909119,19.64060211,5.945454597,4.45714283,26.09090996,20.74285698
243,3328,2847,1,1,691.9128418,303.3794861,8.538461685,5.866251945,2739.912842,2351.379395,5.948718071,4.891135216,36.88718033,18.96422958,8.107692719,4.091757298,2.661538363,2.297044992,37.94358826,20.97045135,0.461538464,0.376360804,0.692307711,0.49300155
244,3348,2867,1,1,1192.473389,1108.699951,16.42666626,14.51807213,3240.473389,3156.699951,7.179999828,5.700516224,43.58666611,38.81411362,0.959999979,3.185886383,1.886666656,2.998278856,59.0933342,34.43717575,11.18000031,7.764199734,17.81333351,15.35800362
245,3349,2868,1,1,1878.668091,679.2758789,11.56896591,9.050209045,3926.668213,2727.275879,10.875,5.105648518,13.63793087,41.53242493,2.379310369,3.135983229,1.051724195,2.372385025,39.74568939,42.05125427,8.142241478,8.179916382,23.04741287,39.4477005
246,3357,2876,1,1,1114.567261,1230.346191,14.85576916,12.99609375,3162.567383,3278.346191,8.95192337,11.2265625,38.94230652,36.04166794,3.865384579,7.14453125,2.548076868,4.481770992,81.54808044,61.97135544,11.93269253,9.864583015,13.16346169,17.59505272
247,3364,2883,1,1,1888,1117.167725,10.20958042,9.339912415,3936,3165.167725,9.347305298,5.879385948,36.83832169,52.72149277,3.514970064,3.896929741,0.634730518,2.197368383,33.08383179,46.08771896,7.365269661,8.837718964,25.50299454,44.10526276
248,3371,2890,1,1,1214.698242,1279.017212,22.11206818,31.20265198,3262.698242,3327.017334,8.02586174,13.719697,41.35344696,23.96780396,0.905172408,3.691287994,2.775861979,3.6875,72.15517426,33.36553192,13.31896591,8.503787994,10.1896553,8.77462101
249,3390,2909,1,1,1171.966797,574.1943359,26.25118446,41.24401855,3219.966797,2622.194336,5.862559319,7.877192974,55.02843475,28.77352524,3.383886337,3.838915586,3.052132607,2.874003172,42.88625717,23.81020737,8.51184845,6.457735062,11.44549751,10.00956917
250,3397,2916,1,1,1692.517212,1219.282715,4.841379166,5.622015953,3740.517334,3267.282715,2.551724195,3.35676384,23.92413712,10.80636597,3.386206865,2.090185642,0.800000012,1.374005318,32.92413712,15.35411167,6.744827747,4.578249454,4.744827747,3.358090162
251,3401,2920,1,1,317.0735168,939.6397095,6.5,7.831908703,2365.073486,2987.639648,9.580882072,8.105413437,16.05882263,9.491453171,0.05882353,2.178062677,0.345588237,1.70227921,37.17647171,17.66666603,5.595588207,4.220797539,0.125,0.833333313
